Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,U.s. political affiliation,Deception,Gender,Ethnicity,Highest education level completed,Household income (usd) [us participants only],2020 us presidential election,2024 us presidential election,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
691b7b0178ef3650317f33d5,5c50b6dc172b6c000177a036,APPROVED,Not Applicable,2025-11-17T19:44:06.390000Z,2025-11-17T19:57:12.887000Z,2025-11-17T20:11:30.302000Z,2025-11-17T19:57:13.284931Z,787.0,C16GZ4K4,3337,English,Republican,"Yes, I would be comfortable to take part in such a study",Woman (including Trans Female/Trans Woman),White,Technical/community college,$20000–$29999,Donald Trump,Donald Trump,46,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
691b7b13bf46cfa50c618839,607668ac450fc6e3025a131d,APPROVED,Not Applicable,2025-11-17T19:44:23.135000Z,2025-11-17T19:51:55.642000Z,2025-11-17T20:11:30.585000Z,2025-11-17T19:51:56.043728Z,453.0,C16GZ4K4,4696,English,Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),East Asian,Doctorate degree (PhD/other),$100000–$149999,I did not vote,Donald Trump,49,Male,Asian,China,United States,United States,Chinese,No,Full-Time
691b7b16e81adb53b2bedcc4,5ddc44d65a40f2bb49218200,APPROVED,Not Applicable,2025-11-17T19:44:29.876000Z,2025-11-17T20:16:54.262000Z,2025-11-17T20:18:48.966000Z,2025-11-17T20:16:54.665762Z,1945.0,C16GZ4K4,2084,English,Republican,"Yes, I would be comfortable to take part in such a study",Woman (including Trans Female/Trans Woman),White,Technical/community college,$70000–$79999,Donald Trump,Donald Trump,69,Female,DATA_EXPIRED,United States,United States,United States,English,No,Part-Time
691b7b1a4a3a5cd32bae6c04,67c4c8f9fa9ba2b8a265b2f4,APPROVED,Not Applicable,2025-11-17T19:44:29.949000Z,2025-11-17T19:50:53.106000Z,2025-11-17T20:11:30.889000Z,2025-11-17T19:50:53.543326Z,384.0,C16GZ4K4,2164,English,Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),White,Graduate degree (MA/MSc/MPhil/other),More than $150000,Donald Trump,Donald Trump,50,Male,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
691b7b24e828fec24cbb1ac3,5f1091aa4bd173363a9700ec,APPROVED,Not Applicable,2025-11-17T19:44:39.280000Z,2025-11-17T19:50:10.918000Z,2025-11-17T20:11:31.186000Z,2025-11-17T19:50:11.319982Z,332.0,C16GZ4K4,5078,"English, Spanish",Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),Latino/Hispanic,Graduate degree (MA/MSc/MPhil/other),More than $150000,Donald Trump,Donald Trump,31,Male,Mixed,United States,United States,United States,English,Yes,Full-Time
691b7b2547646ef629e87857,67e7d7ba69a2afc3b987fd3f,APPROVED,Not Applicable,2025-11-17T19:44:45.219000Z,2025-11-17T19:48:35.630000Z,2025-11-17T20:11:31.543000Z,2025-11-17T19:48:36.043728Z,231.0,C16GZ4K4,3840,"English, French, German",Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),White,Undergraduate degree (BA/BSc/other),$90000–$99999,Donald Trump,Donald Trump,37,Male,White,United States,United States,United States,English,No,Full-Time
691b7b28d1640168f8abd95a,67047be4e01492536a8ba390,APPROVED,Not Applicable,2025-11-17T19:44:44.571000Z,2025-11-17T20:16:30.382000Z,2025-11-17T20:18:49.279000Z,2025-11-17T20:17:03.745038Z,1906.0,C16GZ4K4,973,English,Republican,"Yes, I would be comfortable to take part in such a study",Woman (including Trans Female/Trans Woman),White,Secondary education (e.g. GED/GCSE),$40000–$49999,Donald Trump,Donald Trump,46,Female,White,United States,United States,United States,English,Yes,Full-Time
691b7b2b75991c6ee3f7195b,66e392f395f540d8a723c193,APPROVED,Not Applicable,2025-11-17T19:44:56.206000Z,2025-11-17T19:53:29.810000Z,2025-11-17T20:11:31.888000Z,2025-11-17T19:53:30.202524Z,514.0,C16GZ4K4,488,English,Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),White,Technical/community college,$90000–$99999,Donald Trump,Donald Trump,42,Male,White,United States,United States,United States,English,No,Full-Time
691b7b3253f666e3ad6e662b,6604610e7a4c3d8b8aa2309f,APPROVED,Not Applicable,2025-11-17T19:44:52.834000Z,2025-11-17T20:01:35.241000Z,2025-11-17T20:11:32.176000Z,2025-11-17T20:01:35.634899Z,1003.0,C16GZ4K4,4382,English,Republican,"Yes, I would be comfortable to take part in such a study",Woman (including Trans Female/Trans Woman),Native American or Alaskan Native,Undergraduate degree (BA/BSc/other),$100000–$149999,Donald Trump,Donald Trump,53,Female,White,United States,United States,United States,English,Yes,Full-Time
691b7b3d13429665393b2bb6,654c1cedd3cf222dcf97c6b7,APPROVED,Not Applicable,2025-11-17T19:45:15.829000Z,2025-11-17T19:51:11.014000Z,2025-11-17T20:11:32.527000Z,2025-11-17T19:51:11.788000Z,356.0,C16GZ4K4,1566,"English, Spanish",Republican,"Yes, I would be comfortable to take part in such a study",Woman (including Trans Female/Trans Woman),Latino/Hispanic,Graduate degree (MA/MSc/MPhil/other),$16000–$19999,Rather not say or N/A,Rather not say or N/A,43,Female,Other,United States,United States,United States,English,DATA_EXPIRED,Full-Time
691b7b425fb64f14d1756bf4,66d13205a7d03cb99053fea4,APPROVED,Not Applicable,2025-11-17T19:45:22.457000Z,2025-11-17T19:51:30.078000Z,2025-11-17T20:11:32.870000Z,2025-11-17T19:51:30.514680Z,368.0,C16GZ4K4,1559,English,Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),Latino/Hispanic,Undergraduate degree (BA/BSc/other),More than $150000,Donald Trump,Donald Trump,41,Male,Mixed,United States,United States,United States,English,Yes,Full-Time
691b7b44813206698ff718c4,63cac85f8519383ef0422593,APPROVED,Not Applicable,2025-11-17T19:45:12.242000Z,2025-11-17T19:53:51.261000Z,2025-11-17T20:11:33.230000Z,2025-11-17T19:53:52.639657Z,520.0,C16GZ4K4,8350,English,Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),Latino/Hispanic,Graduate degree (MA/MSc/MPhil/other),$100000–$149999,Donald Trump,Donald Trump,60,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
691b7b4fd4f7924041fed0db,5b5cff1c9351420001b78419,APPROVED,Not Applicable,2025-11-17T19:45:23.223000Z,2025-11-17T19:49:49.323000Z,2025-11-17T20:11:33.550000Z,2025-11-17T19:49:49.749256Z,267.0,C16GZ4K4,6056,English,Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),White,Undergraduate degree (BA/BSc/other),$70000–$79999,Other candidate,Donald Trump,35,Male,White,United States,United States,United States,English,No,Full-Time
691b7b50807e33b476a650e2,6698a55a16b90d04fa1af2bd,APPROVED,Not Applicable,2025-11-17T19:46:34.643000Z,2025-11-17T19:51:01.167000Z,2025-11-17T20:11:33.819000Z,2025-11-17T19:51:01.614928Z,267.0,C16GZ4K4,2270,"English, Bengali, German",Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),South Asian,Undergraduate degree (BA/BSc/other),More than $150000,I did not vote,Donald Trump,27,Male,Asian,United States,United States,United States,English,No,Full-Time
691b7b56b3133556b7882593,673b834c1ca9feb154a86523,APPROVED,Not Applicable,2025-11-17T19:45:31.133000Z,2025-11-17T19:54:29.361000Z,2025-11-17T20:11:34.222000Z,2025-11-17T19:54:29.772153Z,539.0,C16GZ4K4,3142,English,Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),White,High school diploma/A-levels,$10000–$15999,I did not vote,Rather not say or N/A,58,Male,White,United States,United States,United States,English,No,Full-Time
691b7b57307f915a64e38c0e,663a5cc1f775076b324606c6,APPROVED,Not Applicable,2025-11-17T19:45:35.694000Z,2025-11-17T19:48:20.332000Z,2025-11-17T20:11:34.503000Z,2025-11-17T19:48:20.735874Z,165.0,C16GZ4K4,5258,English,Republican,"Yes, I would be comfortable to take part in such a study",Woman (including Trans Female/Trans Woman),White,Technical/community college,$70000–$79999,Donald Trump,Donald Trump,38,Female,White,United States,United States,United States,English,No,Full-Time
691b7b5ce67b9f8b494351c1,656895b98a551bd79eb47d0c,APPROVED,Not Applicable,2025-11-17T19:45:37.985000Z,2025-11-17T19:49:38.098000Z,2025-11-17T20:11:34.764000Z,2025-11-17T19:49:38.538368Z,241.0,C16GZ4K4,5115,"English, Spanish",Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),White,Undergraduate degree (BA/BSc/other),$80000–$89999,Donald Trump,Donald Trump,30,Male,White,United States,United States,United States,English,Yes,Full-Time
691b7b61471f564719603ccb,639b9ab341f4429b1b3c06a2,APPROVED,Not Applicable,2025-11-17T19:45:42.297000Z,2025-11-17T20:02:03.625000Z,2025-11-17T20:11:35.072000Z,2025-11-17T20:02:04.038956Z,982.0,C16GZ4K4,7742,English,Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),White,High school diploma/A-levels,$10000–$15999,Donald Trump,Donald Trump,57,Male,White,United States,United States,United States,English,No,Other
691b7b62d097b447f5a68a26,67a5669452a6651f8be0b0bc,APPROVED,Not Applicable,2025-11-17T19:45:48.430000Z,2025-11-17T19:51:57.510000Z,2025-11-17T20:11:35.377000Z,2025-11-17T19:51:57.908810Z,370.0,C16GZ4K4,2190,"English, Spanish, French",Republican,"Yes, I would be comfortable to take part in such a study",Woman (including Trans Female/Trans Woman),Black/African American,Graduate degree (MA/MSc/MPhil/other),More than $150000,Donald Trump,Donald Trump,46,Female,Black,United States,United States,United States,English,No,Full-Time
691b7b71786648fadf6f299c,67e089199b2161a43c738b97,APPROVED,Not Applicable,2025-11-17T19:45:58.217000Z,2025-11-17T19:50:29.876000Z,2025-11-17T20:11:35.709000Z,2025-11-17T19:50:30.287481Z,272.0,C16GZ4K4,887,English,Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),White,Doctorate degree (PhD/other),$90000–$99999,Donald Trump,Donald Trump,42,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
691b7b77e651019f70ea9cd1,65edd3b5dab4b33aaf29cbd0,APPROVED,Not Applicable,2025-11-17T19:46:50.704000Z,2025-11-17T19:54:56.373000Z,2025-11-17T20:11:36.081000Z,2025-11-17T19:54:56.782649Z,486.0,C16GZ4K4,4240,English,Republican,"Yes, I would be comfortable to take part in such a study",Woman (including Trans Female/Trans Woman),White,High school diploma/A-levels,$60000–$69999,Donald Trump,Donald Trump,58,Female,White,United States,United States,United States,English,No,Full-Time
691b7b7913429665393b2bbe,67ac2151e5b37e0b91a5af0e,APPROVED,Not Applicable,2025-11-17T19:46:10.703000Z,2025-11-17T19:52:13.462000Z,2025-11-17T20:11:36.392000Z,2025-11-17T19:52:13.870138Z,363.0,C16GZ4K4,2437,English,Republican,"Yes, I would be comfortable to take part in such a study",Woman (including Trans Female/Trans Woman),White,Undergraduate degree (BA/BSc/other),$100000–$149999,Donald Trump,Donald Trump,34,Female,White,United States,United States,United States,English,No,Part-Time
691b7b7c17be02e6a902bb49,6776071db9b6ba9c5d3c522f,APPROVED,Not Applicable,2025-11-17T19:51:02.334000Z,2025-11-17T20:01:30.926000Z,2025-11-17T20:11:36.659000Z,2025-11-17T20:01:31.346583Z,629.0,C16GZ4K4,1616,English,Republican,"Yes, I would be comfortable to take part in such a study",Woman (including Trans Female/Trans Woman),White,High school diploma/A-levels,More than $150000,Donald Trump,Donald Trump,59,Female,White,United States,United States,United States,English,No,Full-Time
691b7b7c67d1874326022708,66ea245a0dcc3d4695c49d9a,APPROVED,Not Applicable,2025-11-17T19:46:10.119000Z,2025-11-17T19:53:57.822000Z,2025-11-17T20:11:36.965000Z,2025-11-17T19:53:58.226360Z,468.0,C16GZ4K4,704,English,Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),White,Graduate degree (MA/MSc/MPhil/other),More than $150000,Donald Trump,Donald Trump,52,Male,White,United States,United States,United States,English,No,Full-Time
691b7b80303872e5714352f5,662613a0c132844f74a62143,APPROVED,Not Applicable,2025-11-17T19:46:14.367000Z,2025-11-17T19:50:28.966000Z,2025-11-17T20:11:37.268000Z,2025-11-17T19:50:29.412404Z,255.0,C16GZ4K4,2675,English,Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),White,High school diploma/A-levels,$40000–$49999,Donald Trump,Donald Trump,41,Male,White,United States,United States,United States,English,Yes,Full-Time
691b7b881d3639c4e561b92b,669f1b414df434c089390389,APPROVED,Not Applicable,2025-11-17T19:46:19.647000Z,2025-11-17T19:51:32.991000Z,2025-11-17T20:11:37.571000Z,2025-11-17T19:51:33.617097Z,314.0,C16GZ4K4,1661,English,Republican,"Yes, I would be comfortable to take part in such a study",Woman (including Trans Female/Trans Woman),White,Graduate degree (MA/MSc/MPhil/other),$100000–$149999,Donald Trump,Donald Trump,43,Female,White,United States,United States,United States,English,Yes,Full-Time
691b7b8b8d3134087ecaead1,5e2f5b28129198070e2996db,APPROVED,Not Applicable,2025-11-17T19:47:13.275000Z,2025-11-17T20:01:23.582000Z,2025-11-17T20:11:37.930000Z,2025-11-17T20:01:24.027351Z,851.0,C16GZ4K4,9968,English,Republican,"Yes, I would be comfortable to take part in such a study",Woman (including Trans Female/Trans Woman),White,Undergraduate degree (BA/BSc/other),$30000–$39999,Donald Trump,Donald Trump,81,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
691b7b93b3983e931dcaff8d,677856972a941c8b9502a11b,APPROVED,Not Applicable,2025-11-17T19:46:32.353000Z,2025-11-17T19:54:14.648000Z,2025-11-17T20:11:38.257000Z,2025-11-17T19:54:15.085481Z,463.0,C16GZ4K4,1196,English,Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),Mixed,Technical/community college,$100000–$149999,Donald Trump,Donald Trump,36,Male,Mixed,United States,United States,United States,English,No,Full-Time
691b7ba8d9c3f8a311cae81c,56d89fc04a9be10005541745,APPROVED,Not Applicable,2025-11-17T19:47:02.711000Z,2025-11-17T19:53:56.064000Z,2025-11-17T20:11:38.629000Z,2025-11-17T19:53:56.514651Z,414.0,C16GZ4K4,7249,English,Republican,"Yes, I would be comfortable to take part in such a study",Woman (including Trans Female/Trans Woman),White,Technical/community college,$60000–$69999,Donald Trump,Donald Trump,63,Female,White,United States,United States,United States,English,No,Full-Time
691b7bb0fea62e08c3cc3193,5b012b19293d310001023590,APPROVED,Not Applicable,2025-11-17T19:47:00.651000Z,2025-11-17T19:57:14.175000Z,2025-11-17T20:11:39.030000Z,2025-11-17T19:57:14.616607Z,614.0,C16GZ4K4,2587,English,Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),White,High school diploma/A-levels,$80000–$89999,Donald Trump,Donald Trump,35,Male,White,United States,United States,United States,English,No,Full-Time
691b7bb4b3e3bfdb2ba72d01,5c67a79a2f6d5e000174ced0,APPROVED,Not Applicable,2025-11-17T19:49:24.377000Z,2025-11-17T19:56:11.420000Z,2025-11-17T20:11:39.498000Z,2025-11-17T19:56:11.806820Z,408.0,C16GZ4K4,3253,English,Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),Mixed,Technical/community college,Less than $10000,Donald Trump,I did not vote,36,Male,Mixed,United States,United States,United States,English,No,Full-Time
691b7bb8dfbc0271a4882633,6679d2f916fe8e0bccf073b7,APPROVED,Not Applicable,2025-11-17T19:47:24.532000Z,2025-11-17T20:01:48.574000Z,2025-11-17T20:11:41.249000Z,2025-11-17T20:01:49.114102Z,865.0,C16GZ4K4,2242,"English, French",Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),Black/African American,Undergraduate degree (BA/BSc/other),$90000–$99999,Donald Trump,Kamala Harris,26,Male,Mixed,Madagascar,United States,United States,English,No,Full-Time
691b7bc4afb474b517ca08d1,676213c42b2ea1a4506bdf1c,APPROVED,Not Applicable,2025-11-17T19:47:37.332000Z,2025-11-17T19:57:48.101000Z,2025-11-17T20:11:41.572000Z,2025-11-17T19:57:48.495494Z,611.0,C16GZ4K4,964,"English, Gaelic",Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),White,Undergraduate degree (BA/BSc/other),$20000–$29999,I did not vote,I did not vote,49,Male,White,United States,United States,United States,English,No,Full-Time
691b7bdb32c6e7150f26a7ea,6643a8837540ee80f2d5be45,APPROVED,Not Applicable,2025-11-17T19:47:44.647000Z,2025-11-17T19:52:52.404000Z,2025-11-17T20:11:41.965000Z,2025-11-17T19:52:52.828052Z,308.0,C16GZ4K4,6525,English,Republican,"Yes, I would be comfortable to take part in such a study",Woman (including Trans Female/Trans Woman),White,High school diploma/A-levels,$80000–$89999,Donald Trump,Donald Trump,57,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
691b7bdc4b4b3caa13522ea5,616c1cc2510fe9022f6577f8,APPROVED,Not Applicable,2025-11-17T19:47:45.189000Z,2025-11-17T19:52:17.541000Z,2025-11-17T20:11:42.381000Z,2025-11-17T19:52:17.925622Z,273.0,C16GZ4K4,6219,English,Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),White,Undergraduate degree (BA/BSc/other),$80000–$89999,Donald Trump,Donald Trump,56,Male,White,United Kingdom,United States,United States,English,No,Full-Time
691b7bdf807e33b476a650f7,678a880bfee0c5ee7400ac1b,APPROVED,Not Applicable,2025-11-17T19:48:18.361000Z,2025-11-17T20:04:00.589000Z,2025-11-17T20:11:42.673000Z,2025-11-17T20:04:02.447848Z,943.0,C16GZ4K4,1853,English,Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),East Asian,Undergraduate degree (BA/BSc/other),$30000–$39999,Donald Trump,Donald Trump,46,Male,Asian,United States,United States,United States,Chinese,No,Part-Time
691b7be04fba1fbf29924bd9,6736485fd762ccba28f44a81,APPROVED,Not Applicable,2025-11-17T19:48:30.423000Z,2025-11-17T20:02:44.695000Z,2025-11-17T20:11:43.010000Z,2025-11-17T20:02:45.351738Z,855.0,C16GZ4K4,458,English,Republican,"Yes, I would be comfortable to take part in such a study",Woman (including Trans Female/Trans Woman),White,Graduate degree (MA/MSc/MPhil/other),$50000–$59999,Donald Trump,Donald Trump,26,Female,White,United States,United States,United States,English,No,Part-Time
691b7be6d2175f56ffd06e00,67aced4b25f62493088645b8,APPROVED,Not Applicable,2025-11-17T19:47:56.087000Z,2025-11-17T19:52:55.218000Z,2025-11-17T20:11:43.362000Z,2025-11-17T19:52:55.614626Z,300.0,C16GZ4K4,2653,English,Republican,"Yes, I would be comfortable to take part in such a study",Woman (including Trans Female/Trans Woman),White,Undergraduate degree (BA/BSc/other),$50000–$59999,Donald Trump,Donald Trump,33,Female,White,United States,United States,United States,English,No,Full-Time
691b7bfc84084fbaf0a35b46,6631566d8d9adb4eb7b3246a,APPROVED,Not Applicable,2025-11-17T19:48:16.810000Z,2025-11-17T20:22:47.254000Z,2025-11-17T20:25:05.719000Z,2025-11-17T20:22:47.649171Z,2071.0,C16GZ4K4,322,English,Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),White,Undergraduate degree (BA/BSc/other),$10000–$15999,I did not vote,Donald Trump,27,Male,White,United States,United States,United States,English,Yes,Full-Time
691b7c004ed5178bd96af766,67f22eef2211291a2f131752,APPROVED,Not Applicable,2025-11-17T19:48:33.003000Z,2025-11-17T20:01:38.424000Z,2025-11-17T20:11:43.664000Z,2025-11-17T20:01:38.838775Z,786.0,C16GZ4K4,1696,English,Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),White,Undergraduate degree (BA/BSc/other),$80000–$89999,Donald Trump,Donald Trump,25,Male,White,United States,United States,United States,English,Yes,Full-Time
691b7c019ce80063031ba5db,66d6064433c8332b7ed6483f,APPROVED,Not Applicable,2025-11-17T19:48:20.550000Z,2025-11-17T19:53:16.301000Z,2025-11-17T20:11:43.982000Z,2025-11-17T19:53:16.704268Z,296.0,C16GZ4K4,1121,English,Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),White,High school diploma/A-levels,$40000–$49999,I did not vote,Donald Trump,22,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
691b7c01ede9ca1624f1db72,66f47ca9e419e24e1aac1c89,APPROVED,Not Applicable,2025-11-17T19:48:21.645000Z,2025-11-17T19:52:50.919000Z,2025-11-17T20:11:44.291000Z,2025-11-17T19:52:51.302654Z,270.0,C16GZ4K4,1651,English,Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),White,Undergraduate degree (BA/BSc/other),More than $150000,Donald Trump,Donald Trump,55,Male,White,United States,United States,United States,English,No,Full-Time
691b7c08f7e3c33114628db5,67c78fbc58d20f4b7fe41479,APPROVED,Not Applicable,2025-11-17T19:48:37.501000Z,2025-11-17T20:04:37.279000Z,2025-11-17T20:11:44.647000Z,2025-11-17T20:04:37.750183Z,960.0,C16GZ4K4,3188,English,Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),Black/African American,Graduate degree (MA/MSc/MPhil/other),$100000–$149999,Donald Trump,Donald Trump,38,Male,White,United States,United States,United States,English,No,Full-Time
691b7c0b7d2e9bf482b32afe,5ca25f7048f78e0018fdac10,APPROVED,Not Applicable,2025-11-17T19:48:30.666000Z,2025-11-17T19:51:29.712000Z,2025-11-17T20:11:44.988000Z,2025-11-17T19:51:30.112088Z,180.0,C16GZ4K4,10965,English,Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),White,Graduate degree (MA/MSc/MPhil/other),More than $150000,Joe Biden,Kamala Harris,42,Male,White,United States,United States,United States,English,No,Full-Time
691b7c2163294f1b9da244dc,610c56ddc029efbacb229c71,APPROVED,Not Applicable,2025-11-17T19:48:52.998000Z,2025-11-17T19:56:40.263000Z,2025-11-17T20:11:45.356000Z,2025-11-17T19:56:40.678521Z,468.0,C16GZ4K4,9768,English,Republican,"Yes, I would be comfortable to take part in such a study",Woman (including Trans Female/Trans Woman),White,High school diploma/A-levels,More than $150000,Donald Trump,Donald Trump,58,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
691b7c2c44af82da31516295,5e6457da6e2ba11d4d2cde13,APPROVED,Not Applicable,2025-11-17T19:49:03.628000Z,2025-11-17T19:54:32.676000Z,2025-11-17T20:11:45.771000Z,2025-11-17T19:54:33.065663Z,330.0,C16GZ4K4,2009,English,Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),White,Technical/community college,$80000–$89999,I did not vote,Donald Trump,48,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
691b7c30ccef6a324b05a928,6398db762e009c7af9e1da88,APPROVED,Not Applicable,2025-11-17T19:50:09.132000Z,2025-11-17T19:54:59.450000Z,2025-11-17T20:11:46.143000Z,2025-11-17T19:54:59.831108Z,291.0,C16GZ4K4,5556,English,Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),White,High school diploma/A-levels,$50000–$59999,Donald Trump,Donald Trump,51,Male,White,United States,United States,United States,English,No,Full-Time
691b7c3453d2e6ff2cfecfa0,63d42c21dc6f4d60e34cc337,APPROVED,Not Applicable,2025-11-17T19:53:17.113000Z,2025-11-17T20:02:07.854000Z,2025-11-17T20:11:46.727000Z,2025-11-17T20:02:08.282353Z,531.0,C16GZ4K4,3999,English,Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),Latino/Hispanic,High school diploma/A-levels,$60000–$69999,I did not vote,Rather not say or N/A,46,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
691b7c3a4936f86ada2956f7,683667d92d0bfb2cf3f5c7a6,APPROVED,Not Applicable,2025-11-17T19:49:19.145000Z,2025-11-17T19:57:50.759000Z,2025-11-17T20:11:47.094000Z,2025-11-17T19:57:51.191290Z,512.0,C16GZ4K4,371,English,Republican,"Yes, I would be comfortable to take part in such a study",Woman (including Trans Female/Trans Woman),White,Graduate degree (MA/MSc/MPhil/other),$50000–$59999,Donald Trump,Donald Trump,26,Female,White,United States,United States,United States,English,Yes,Part-Time
691b7c3e500c23ffd2cff42d,6643a23e1668916a901333d9,APPROVED,Not Applicable,2025-11-17T19:55:40.806000Z,2025-11-17T20:06:13.846000Z,2025-11-17T20:11:47.444000Z,2025-11-17T20:06:14.323072Z,634.0,C16GZ4K4,4747,English,Republican,"Yes, I would be comfortable to take part in such a study",Woman (including Trans Female/Trans Woman),White,High school diploma/A-levels,$60000–$69999,Donald Trump,Donald Trump,36,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
691b7c51288fd6bed229ed39,66042d69e26a9120236ffb4f,APPROVED,Not Applicable,2025-11-17T19:51:08.542000Z,2025-11-17T19:56:27.330000Z,2025-11-17T20:11:47.775000Z,2025-11-17T19:56:27.748497Z,319.0,C16GZ4K4,1860,"English, Spanish",Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),Latino/Hispanic,Undergraduate degree (BA/BSc/other),$80000–$89999,Donald Trump,Donald Trump,20,Male,Mixed,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
691b7c53009da42154672681,6824fd5f12b792fdaec9b2be,APPROVED,Not Applicable,2025-11-17T19:49:44.784000Z,2025-11-17T20:02:04.602000Z,2025-11-17T20:11:48.231000Z,2025-11-17T20:02:05.041197Z,740.0,C16GZ4K4,1426,English,Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),Black/African American,Graduate degree (MA/MSc/MPhil/other),$60000–$69999,Donald Trump,Donald Trump,30,Male,Black,United States,United States,United States,English,No,Full-Time
691b7c6313429665393b2bd6,5ff591cba89e1b000bfb9852,APPROVED,Not Applicable,2025-11-17T19:50:00.174000Z,2025-11-17T19:57:20.364000Z,2025-11-17T20:11:48.643000Z,2025-11-17T19:57:20.767905Z,441.0,C16GZ4K4,15684,English,Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),White,Technical/community college,$100000–$149999,Donald Trump,Donald Trump,39,Male,White,United States,United States,United States,English,No,Full-Time
691b7c68ffa2b88b8df0ee07,5dd7d4d5d3ac2a92dfbb40d5,APPROVED,Not Applicable,2025-11-17T19:50:04.404000Z,2025-11-17T19:58:49.166000Z,2025-11-17T20:11:49.352000Z,2025-11-17T19:58:49.540144Z,525.0,C16GZ4K4,4648,English,Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),White,High school diploma/A-levels,$30000–$39999,I did not vote,I did not vote,28,Male,White,United States,United States,United States,English,No,Full-Time
691b7c6a11e7bc37c9d6255d,62897d2024f826ea90b7efa1,APPROVED,Not Applicable,2025-11-17T19:50:06.952000Z,2025-11-17T19:54:41.045000Z,2025-11-17T20:11:50.870000Z,2025-11-17T19:54:41.453928Z,275.0,C16GZ4K4,10648,English,Republican,"Yes, I would be comfortable to take part in such a study",Woman (including Trans Female/Trans Woman),White,Undergraduate degree (BA/BSc/other),$50000–$59999,Donald Trump,Donald Trump,72,Female,White,United States,United States,United States,English,No,Part-Time
