Submission id,Fluent languages,U.s. political affiliation,Deception,Gender,Ethnicity,Highest education level completed,Household income (usd) [us participants only],2020 us presidential election,2024 us presidential election,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
691b761b7670cf04035a7f82,English,Republican,"Yes, I would be comfortable to take part in such a study",Woman (including Trans Female/Trans Woman),White,High school diploma/A-levels,$30000–$39999,Donald Trump,Donald Trump,72,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
691b761f909679c3a69ce778,English,Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),White,High school diploma/A-levels,$40000–$49999,Donald Trump,Donald Trump,42,Male,White,United States,United States,United States,English,Yes,Unemployed (and job seeking)
691b76215959f2b86d76266a,English,Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),Latino/Hispanic,Undergraduate degree (BA/BSc/other),$90000–$99999,Rather not say or N/A,Donald Trump,34,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
691b76229728181ea7d2b8b3,English,Republican,"Yes, I would be comfortable to take part in such a study",Woman (including Trans Female/Trans Woman),White,High school diploma/A-levels,$50000–$59999,Donald Trump,Donald Trump,42,Female,White,United States,United States,United States,English,No,Full-Time
691b76281d3639c4e561b89e,English,Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),White,Undergraduate degree (BA/BSc/other),$100000–$149999,Donald Trump,Donald Trump,31,Male,White,United States,United States,United States,English,Yes,Full-Time
691b763548f95077e9a319ae,English,Republican,"Yes, I would be comfortable to take part in such a study",Woman (including Trans Female/Trans Woman),White,Technical/community college,$70000–$79999,Donald Trump,Donald Trump,55,Female,White,United States,United States,United States,English,No,Full-Time
691b763c7464d777f6bd6548,English,Republican,"Yes, I would be comfortable to take part in such a study",Woman (including Trans Female/Trans Woman),White,Technical/community college,$40000–$49999,Donald Trump,Donald Trump,71,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
691b76465d649c787f91a19b,English,Republican,"Yes, I would be comfortable to take part in such a study",Woman (including Trans Female/Trans Woman),White,Technical/community college,$20000–$29999,Donald Trump,Donald Trump,61,Female,White,United States,United States,United States,English,No,Full-Time
691b76496f07aef93e727824,English,Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),White,Technical/community college,$20000–$29999,Donald Trump,Donald Trump,65,Male,White,United States,United States,United States,English,No,Part-Time
691b764ee0d08f9dd446f143,English,Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),White,Undergraduate degree (BA/BSc/other),Less than $10000,Donald Trump,Donald Trump,37,Male,White,United States,United States,United States,English,No,Part-Time
691b765118f4e0a33da7de4c,English,Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),White,Undergraduate degree (BA/BSc/other),More than $150000,Joe Biden,Kamala Harris,55,Male,White,United States,United States,United States,English,No,Full-Time
691b765425f9aa7a3a3842fe,English,Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),White,Technical/community college,$40000–$49999,Donald Trump,Donald Trump,66,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
691b76549325795b271d0612,English,Republican,"Yes, I would be comfortable to take part in such a study",Woman (including Trans Female/Trans Woman),White,Technical/community college,$30000–$39999,Donald Trump,Donald Trump,43,Female,White,United States,United States,United States,English,No,Full-Time
691b7656500c23ffd2cff369,English,Republican,"Yes, I would be comfortable to take part in such a study",Woman (including Trans Female/Trans Woman),Mixed,Doctorate degree (PhD/other),$100000–$149999,I did not vote,I did not vote,27,Female,Mixed,United States,United States,United States,English,Yes,Full-Time
691b765dfb16e4b0755df6e0,English,Republican,"Yes, I would be comfortable to take part in such a study",Woman (including Trans Female/Trans Woman),White,Undergraduate degree (BA/BSc/other),$50000–$59999,Donald Trump,Donald Trump,43,Female,White,United States,United States,United States,English,No,Full-Time
691b7671a75ce0406e74b6bc,"English, Spanish",Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),Latino/Hispanic,Technical/community college,$50000–$59999,Donald Trump,Donald Trump,43,Male,Other,United States,United States,United States,English,No,Full-Time
691b7687d82a679c969a1bab,English,Republican,"Yes, I would be comfortable to take part in such a study",Woman (including Trans Female/Trans Woman),White,High school diploma/A-levels,$50000–$59999,Donald Trump,Donald Trump,62,Female,White,United States,United States,United States,English,No,Full-Time
691b7690792493aa23f21b60,English,Republican,"Yes, I would be comfortable to take part in such a study",Woman (including Trans Female/Trans Woman),White,Undergraduate degree (BA/BSc/other),More than $150000,Donald Trump,Donald Trump,52,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
691b76aebf4b1cc270a37459,English,Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),White,Undergraduate degree (BA/BSc/other),$20000–$29999,Donald Trump,Donald Trump,36,Male,White,United States,United States,United States,English,No,Full-Time
691b76bb180d96d83ae73e06,English,Republican,"Yes, I would be comfortable to take part in such a study",Woman (including Trans Female/Trans Woman),White,Secondary education (e.g. GED/GCSE),$16000–$19999,Donald Trump,Donald Trump,62,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
691b76c727a192d50762a45d,English,Republican,"Yes, I would be comfortable to take part in such a study",Woman (including Trans Female/Trans Woman),White,High school diploma/A-levels,$40000–$49999,Donald Trump,Donald Trump,53,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
691b76d43fd7724891cafeeb,English,Republican,"Yes, I would be comfortable to take part in such a study",Woman (including Trans Female/Trans Woman),Latino/Hispanic,Undergraduate degree (BA/BSc/other),More than $150000,Donald Trump,Donald Trump,30,Female,Other,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
691b76de41a8b77bdac6a68e,English,Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),White,Undergraduate degree (BA/BSc/other),$16000–$19999,Other candidate,I did not vote,45,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
691b76e08094ec366e55be36,English,Republican,"Yes, I would be comfortable to take part in such a study",Woman (including Trans Female/Trans Woman),White,Undergraduate degree (BA/BSc/other),More than $150000,Donald Trump,Donald Trump,56,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
691b76e74b41fa7fb98a091e,"English, Russian, Spanish",Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),Black/African American,High school diploma/A-levels,$80000–$89999,Donald Trump,Donald Trump,34,Male,Black,United States,United States,United States,English,No,Full-Time
691b7702529f0f9a29ab6d25,English,Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),White,Graduate degree (MA/MSc/MPhil/other),$30000–$39999,Donald Trump,Donald Trump,54,Male,White,United States,United States,United States,English,No,Part-Time
691b771c39daf4903ed2b862,English,Republican,"Yes, I would be comfortable to take part in such a study",Woman (including Trans Female/Trans Woman),Mixed,Undergraduate degree (BA/BSc/other),More than $150000,Donald Trump,Donald Trump,50,Female,Mixed,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
691b77288827d2d90e413a33,English,Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),White,Graduate degree (MA/MSc/MPhil/other),More than $150000,Donald Trump,Donald Trump,36,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
691b7731aab368aaeb9eb778,English,Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),White,Undergraduate degree (BA/BSc/other),$80000–$89999,Other candidate,Other candidate,50,Male,White,United States,United States,United States,English,No,Full-Time
691b773725d3d0c18048d6fd,English,Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),White,Undergraduate degree (BA/BSc/other),$100000–$149999,Donald Trump,Donald Trump,48,Male,White,United States,United States,United States,English,No,Full-Time
691b774583572686ad6eb8b7,English,Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),White,High school diploma/A-levels,$50000–$59999,I did not vote,Kamala Harris,41,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
691b77556ab82ff3e4af2c04,English,Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),White,Technical/community college,More than $150000,Donald Trump,Donald Trump,65,Male,White,United States,United States,United States,English,No,Full-Time
691b777217be02e6a902b6dd,English,Republican,"Yes, I would be comfortable to take part in such a study",Woman (including Trans Female/Trans Woman),White,Technical/community college,$100000–$149999,Donald Trump,Donald Trump,62,Female,White,United States,United States,United States,English,No,Full-Time
691b777fe0f59b207fcb9047,English,Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),White,High school diploma/A-levels,$50000–$59999,Donald Trump,Donald Trump,30,Male,White,United States,United States,United States,English,Yes,Unemployed (and job seeking)
691b77850f74b8db5a7d883f,English,Republican,"Yes, I would be comfortable to take part in such a study",Woman (including Trans Female/Trans Woman),White,Undergraduate degree (BA/BSc/other),$100000–$149999,Donald Trump,Donald Trump,37,Female,White,United States,United States,United States,English,Yes,Full-Time
691b778d88abf3f6255c9d70,English,Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),White,Doctorate degree (PhD/other),$80000–$89999,Donald Trump,Donald Trump,32,Male,White,United States,United States,United States,English,No,Full-Time
691b77edd2175f56ffd06d72,English,Republican,"Yes, I would be comfortable to take part in such a study",Woman (including Trans Female/Trans Woman),White,Undergraduate degree (BA/BSc/other),$50000–$59999,Rather not say or N/A,Donald Trump,32,Female,White,United States,United States,United States,English,No,Full-Time
691b77f3f435cb0a564522d3,English,Republican,"Yes, I would be comfortable to take part in such a study",Woman (including Trans Female/Trans Woman),White,Undergraduate degree (BA/BSc/other),More than $150000,Donald Trump,Donald Trump,61,Female,White,United States,United States,United States,English,No,Full-Time
691b78008583050b82b0e2ee,English,Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),White,Graduate degree (MA/MSc/MPhil/other),$100000–$149999,Donald Trump,Donald Trump,27,Male,White,United States,United States,United States,English,No,Full-Time
691b784117fb2e08892dcee6,English,Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),White,High school diploma/A-levels,Less than $10000,Donald Trump,Donald Trump,28,Male,White,United States,United States,United States,English,No,Full-Time
691b7842dbc5577246e451e9,English,Republican,"Yes, I would be comfortable to take part in such a study",Woman (including Trans Female/Trans Woman),White,Technical/community college,$70000–$79999,Donald Trump,I did not vote,52,Female,White,United States,United States,United States,English,No,Full-Time
691b784d18f4e0a33da7de8f,English,Republican,"Yes, I would be comfortable to take part in such a study",Woman (including Trans Female/Trans Woman),White,Undergraduate degree (BA/BSc/other),$70000–$79999,Donald Trump,Donald Trump,37,Female,White,United States,United States,United States,English,No,Full-Time
691b785d630000df75215eee,English,Republican,"Yes, I would be comfortable to take part in such a study",Woman (including Trans Female/Trans Woman),White,Graduate degree (MA/MSc/MPhil/other),$100000–$149999,Donald Trump,Donald Trump,47,Female,White,United States,United States,United States,English,DATA_EXPIRED,Part-Time
691b7884d2566ecfb1b74313,English,Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),White,Technical/community college,$90000–$99999,Donald Trump,Donald Trump,59,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
691b7889cf9a32fd938aabea,English,Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),White,Graduate degree (MA/MSc/MPhil/other),$100000–$149999,Donald Trump,Donald Trump,37,Male,White,United States,United States,United States,English,No,Full-Time
691b78ab06ff68e9e1cdb604,English,Republican,"Yes, I would be comfortable to take part in such a study",Woman (including Trans Female/Trans Woman),White,Technical/community college,$50000–$59999,Donald Trump,Donald Trump,57,Female,White,United States,United States,United States,English,No,Part-Time
691b78afbf4b1cc270a374b6,English,Republican,"Yes, I would be comfortable to take part in such a study",Woman (including Trans Female/Trans Woman),White,Graduate degree (MA/MSc/MPhil/other),$100000–$149999,Donald Trump,Donald Trump,40,Female,White,United States,United States,United States,English,No,Full-Time
691b78d9491087c7a58a0d9e,English,Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),White,Undergraduate degree (BA/BSc/other),$100000–$149999,Joe Biden,Kamala Harris,49,Male,White,United States,United States,United States,English,No,Full-Time
691b791b5d649c787f91a5d8,English,Republican,"Yes, I would be comfortable to take part in such a study",Woman (including Trans Female/Trans Woman),Black/African American,Undergraduate degree (BA/BSc/other),More than $150000,Donald Trump,Donald Trump,40,Female,Black,United States,United States,United States,English,No,Part-Time
691b7927093dbc773b672679,English,Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),Latino/Hispanic,Undergraduate degree (BA/BSc/other),$60000–$69999,Donald Trump,Donald Trump,33,Male,Mixed,United States,United States,United States,English,No,Full-Time
691b7934f88f74eb10eb0e5d,English,Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),White,Undergraduate degree (BA/BSc/other),$30000–$39999,Donald Trump,Donald Trump,79,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
691b79392e54fdede7ae99c3,English,Republican,"Yes, I would be comfortable to take part in such a study",Woman (including Trans Female/Trans Woman),Latino/Hispanic,Undergraduate degree (BA/BSc/other),$100000–$149999,Donald Trump,Donald Trump,33,Female,White,United States,United States,United States,English,No,Full-Time
691b7941c5f125e098565179,"English, French",Republican,"Yes, I would be comfortable to take part in such a study",Woman (including Trans Female/Trans Woman),Black/African American,Graduate degree (MA/MSc/MPhil/other),$50000–$59999,Donald Trump,Donald Trump,46,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
691b794cc95a0c2a626913a1,English,Republican,"Yes, I would be comfortable to take part in such a study",Woman (including Trans Female/Trans Woman),White,Graduate degree (MA/MSc/MPhil/other),$50000–$59999,Donald Trump,Donald Trump,70,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
691b795d0d15683107c09e9b,English,Republican,"Yes, I would be comfortable to take part in such a study",Woman (including Trans Female/Trans Woman),White,Technical/community college,$60000–$69999,Donald Trump,Kamala Harris,64,Female,White,United States,United States,United States,English,No,Full-Time
691b79624ed5178bd96af704,English,Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),Black/African American,Undergraduate degree (BA/BSc/other),$50000–$59999,I did not vote,Donald Trump,32,Male,Black,United States,United States,United States,English,No,Full-Time
691b7965f99b24e9d65a7fda,English,Republican,"Yes, I would be comfortable to take part in such a study",Woman (including Trans Female/Trans Woman),White,High school diploma/A-levels,More than $150000,Donald Trump,Donald Trump,65,Female,White,United States,United States,United States,English,No,Full-Time
691b797cca02c54526d53dd6,English,Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),White,Doctorate degree (PhD/other),More than $150000,Donald Trump,I did not vote,56,Male,White,United States,United States,United States,English,No,Full-Time
691b797d3ed2ff6a5a405a1b,"English, Spanish",Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),Mixed,Undergraduate degree (BA/BSc/other),More than $150000,Other candidate,Donald Trump,46,Male,Mixed,United States,United States,United States,English,No,Full-Time
691b799687c963f1990c5de5,English,Republican,"Yes, I would be comfortable to take part in such a study",Woman (including Trans Female/Trans Woman),White,Undergraduate degree (BA/BSc/other),More than $150000,Donald Trump,Donald Trump,44,Female,White,United States,United States,United States,English,No,Full-Time
691b799d3ca0441259d9dbed,English,Republican,"Yes, I would be comfortable to take part in such a study",Woman (including Trans Female/Trans Woman),White,Technical/community college,$50000–$59999,I did not vote,I did not vote,56,Female,White,United States,United States,United States,English,No,Full-Time
691b799ed2566ecfb1b74337,"English, Spanish",Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),White,Undergraduate degree (BA/BSc/other),$100000–$149999,Joe Biden,Donald Trump,37,Male,White,United States,United States,United States,English,No,Full-Time
691b79b51dc5a6cce8f2f209,English,Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),White,Undergraduate degree (BA/BSc/other),$100000–$149999,Donald Trump,Donald Trump,28,Male,White,United States,United States,United States,English,No,Full-Time
691b79cefb16e4b0755df740,English,Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),White,Undergraduate degree (BA/BSc/other),$60000–$69999,I did not vote,Donald Trump,56,Male,White,United States,United States,United States,English,No,Full-Time
691b79dcc848ed0f4fd53dcc,"English, Spanish, Portuguese",Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),White,Undergraduate degree (BA/BSc/other),$50000–$59999,Joe Biden,Donald Trump,38,Male,White,United States,United States,United States,Portuguese,No,Full-Time
691b79e0eea7dbf8f2aed806,English,Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),White,High school diploma/A-levels,$50000–$59999,Donald Trump,Donald Trump,46,Male,White,United States,United States,United States,English,No,Full-Time
691b79e5249cb6befcb329cb,English,Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),White,Technical/community college,$80000–$89999,Donald Trump,Donald Trump,41,Male,White,United States,United States,United States,English,No,Full-Time
691b79fde2dda19f2ebaabed,English,Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),White,Technical/community college,$70000–$79999,I did not vote,Donald Trump,40,Male,White,United States,United States,United States,English,No,Full-Time
691b79fe787bb6e0524d30cc,English,Republican,"Yes, I would be comfortable to take part in such a study",Woman (including Trans Female/Trans Woman),White,Undergraduate degree (BA/BSc/other),$100000–$149999,Donald Trump,Donald Trump,42,Female,White,United States,United States,United States,English,No,Part-Time
691b7a02180d96d83ae73e81,English,Republican,"Yes, I would be comfortable to take part in such a study",Woman (including Trans Female/Trans Woman),White,High school diploma/A-levels,Less than $10000,Donald Trump,Donald Trump,57,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
691b7a099cb738fba0b0e2a1,English,Republican,"Yes, I would be comfortable to take part in such a study",Woman (including Trans Female/Trans Woman),White,Technical/community college,$60000–$69999,Donald Trump,Donald Trump,35,Female,White,United States,United States,United States,English,No,Full-Time
691b7a118648ea7002ce0888,English,Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),White,Undergraduate degree (BA/BSc/other),$100000–$149999,Donald Trump,Donald Trump,46,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
691b7a14238334c5f624794c,English,Republican,"Yes, I would be comfortable to take part in such a study",Woman (including Trans Female/Trans Woman),White,Undergraduate degree (BA/BSc/other),$100000–$149999,Donald Trump,Donald Trump,24,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
691b7a1481014e713475309e,English,Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),White,Technical/community college,$80000–$89999,Donald Trump,Donald Trump,54,Male,White,United States,United States,United States,English,No,Full-Time
691b7a17aa75b5851deb1322,English,Republican,"Yes, I would be comfortable to take part in such a study",Woman (including Trans Female/Trans Woman),White,High school diploma/A-levels,$16000–$19999,Donald Trump,Donald Trump,62,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
691b7a1b73d2da2716bb15ad,English,Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),Black/African American,Technical/community college,$10000–$15999,Joe Biden,Donald Trump,41,Male,Black,United States,United States,United States,English,No,Full-Time
691b7a30e4abcbeb3cae0c9d,English,Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),White,Undergraduate degree (BA/BSc/other),More than $150000,Joe Biden,Kamala Harris,33,Male,White,United States,United States,United States,English,No,Full-Time
691b7a334936f86ada2956bb,English,Republican,"Yes, I would be comfortable to take part in such a study",Woman (including Trans Female/Trans Woman),White,High school diploma/A-levels,$90000–$99999,Donald Trump,Donald Trump,37,Female,White,United States,United States,United States,English,No,Full-Time
691b7a3478ef3650317f33b2,English,Republican,"Yes, I would be comfortable to take part in such a study",Woman (including Trans Female/Trans Woman),White,Undergraduate degree (BA/BSc/other),$90000–$99999,Donald Trump,Donald Trump,46,Female,White,United States,United States,United States,English,No,Full-Time
691b7a489325795b271d069c,English,Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),White,High school diploma/A-levels,$70000–$79999,Donald Trump,Donald Trump,37,Male,White,United States,United States,United States,English,No,Full-Time
691b7a4c9ae370fd289f7c3f,English,Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),White,Technical/community college,$40000–$49999,Donald Trump,Donald Trump,51,Male,White,United States,United States,United States,English,No,Full-Time
691b7a4edf4f27e3143efa3e,English,Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),Latino/Hispanic,High school diploma/A-levels,$50000–$59999,I did not vote,Donald Trump,48,Male,Other,United States,United States,United States,English,No,Full-Time
691b7a57f15c67a26b88496f,English,Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),White,Undergraduate degree (BA/BSc/other),$30000–$39999,Donald Trump,Donald Trump,43,Male,White,United States,United States,United States,English,No,Full-Time
691b7a637ffc42a5dbc345df,English,Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),White,Doctorate degree (PhD/other),More than $150000,Donald Trump,Donald Trump,58,Male,White,United States,United States,United States,English,No,Full-Time
691b7a67f0bd6d076ebf57c4,English,Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),White,Undergraduate degree (BA/BSc/other),Less than $10000,Donald Trump,Donald Trump,26,Male,White,United States,United States,United States,English,No,Full-Time
691b7a69e0d08f9dd446f1cd,English,Republican,"Yes, I would be comfortable to take part in such a study",Woman (including Trans Female/Trans Woman),White,High school diploma/A-levels,More than $150000,Donald Trump,Donald Trump,47,Female,White,Germany,United States,United States,English,No,Part-Time
691b7a6d0dc01fdc549c6528,"English, Cantonese",Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),East Asian,Graduate degree (MA/MSc/MPhil/other),$100000–$149999,Donald Trump,Donald Trump,33,Male,Asian,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
691b7a6e27ecf6fe8e0ebf29,English,Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),Mixed,Undergraduate degree (BA/BSc/other),Less than $10000,Donald Trump,Donald Trump,25,Male,Mixed,United States,United States,United States,English,Yes,Unemployed (and job seeking)
691b7a6ff0bd6d076ebf57c7,English,Republican,"Yes, I would be comfortable to take part in such a study",Woman (including Trans Female/Trans Woman),White,High school diploma/A-levels,$30000–$39999,Donald Trump,Donald Trump,73,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
691b7a74df6d18742e817a01,English,Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),White,Doctorate degree (PhD/other),$100000–$149999,Donald Trump,Donald Trump,47,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
691b7a798f09fd3f557be5be,"English, French",Republican,"Yes, I would be comfortable to take part in such a study",Woman (including Trans Female/Trans Woman),Caribbean,Graduate degree (MA/MSc/MPhil/other),More than $150000,Joe Biden,Donald Trump,37,Female,Black,United States,United States,United States,English,No,Full-Time
691b7a7b32c6e7150f26a7c7,English,Republican,"Yes, I would be comfortable to take part in such a study",Woman (including Trans Female/Trans Woman),White,Technical/community college,$80000–$89999,Donald Trump,Donald Trump,61,Female,White,United States,United States,United States,English,No,Part-Time
691b7a7f4660df676c99035e,"English, Spanish",Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),White,Undergraduate degree (BA/BSc/other),$100000–$149999,Donald Trump,Donald Trump,34,Male,White,United States,United States,United States,English,No,Full-Time
691b7a863fbe9734b3d09709,English,Republican,"Yes, I would be comfortable to take part in such a study",Woman (including Trans Female/Trans Woman),White,Undergraduate degree (BA/BSc/other),$40000–$49999,Joe Biden,Kamala Harris,47,Female,White,United States,United States,United States,English,No,Full-Time
691b7a8eaff303c8f38c3c85,English,Republican,"Yes, I would be comfortable to take part in such a study",Woman (including Trans Female/Trans Woman),White,High school diploma/A-levels,$80000–$89999,Donald Trump,Donald Trump,45,Female,White,United States,United States,United States,English,No,Full-Time
691b7a8ed7fe9dae8ceeeff6,English,Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),White,Graduate degree (MA/MSc/MPhil/other),$50000–$59999,Joe Biden,Donald Trump,63,Male,White,United States,United States,United States,English,DATA_EXPIRED,Other
691b7a92d913a0bcbccfef64,English,Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),White,Undergraduate degree (BA/BSc/other),$80000–$89999,Donald Trump,Donald Trump,47,Male,White,United States,United States,United States,English,No,Full-Time
691b7a963fbe9734b3d0970c,English,Republican,"Yes, I would be comfortable to take part in such a study",Woman (including Trans Female/Trans Woman),White,Technical/community college,$40000–$49999,Donald Trump,Donald Trump,70,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
691b7a9bda5a8c3afa3eec7a,English,Republican,"Yes, I would be comfortable to take part in such a study",Non-binary (would like to give more detail),White Sephardic Jew,Technical/community college,$50000–$59999,Donald Trump,Donald Trump,61,Female,Mixed,United States,United States,United States,English,Yes,Full-Time
691b7ab54b4b3caa13522e82,"English, Spanish",Republican,"Yes, I would be comfortable to take part in such a study",Woman (including Trans Female/Trans Woman),White,High school diploma/A-levels,$50000–$59999,Donald Trump,Donald Trump,65,Female,White,United States,United States,United States,English,No,Full-Time
691b7ae439abad1223e451c5,English,Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),Other (please feel free to let us know your ethnicity via email),Graduate degree (MA/MSc/MPhil/other),Less than $10000,Donald Trump,Donald Trump,46,Male,Other,United States,United States,United States,English,No,Full-Time
691b7ae953d2e6ff2cfecf7d,English,Republican,"Yes, I would be comfortable to take part in such a study",Woman (including Trans Female/Trans Woman),White,High school diploma/A-levels,$60000–$69999,Donald Trump,Donald Trump,50,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
691b7aebd447241ab26a18ab,English,Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),White,Undergraduate degree (BA/BSc/other),Less than $10000,Other candidate,I did not vote,44,Male,White,Germany,United States,United States,English,No,DATA_EXPIRED
691b7af42939550fe9defbaf,English,Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),White,Undergraduate degree (BA/BSc/other),$100000–$149999,Donald Trump,Donald Trump,48,Male,White,United States,United States,United States,English,No,Full-Time
691b7af7093dbc773b6726b3,English,Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),White,High school diploma/A-levels,$40000–$49999,I did not vote,I did not vote,35,Male,White,United States,United States,United States,English,No,Full-Time
691b7afbec460aeb93ca1457,English,Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),Black/African American,Graduate degree (MA/MSc/MPhil/other),$90000–$99999,Donald Trump,Donald Trump,52,Male,Black,United States,United States,United States,English,DATA_EXPIRED,Full-Time
